frame,cx,cy,x,y,w,h,conf
983,171.5,204.0,162.0,193.0,19.0,22.0,0.818
984,171.5,204.0,162.0,193.0,19.0,22.0,0.815
985,171.5,204.0,162.0,193.0,19.0,22.0,0.814
986,171.5,204.0,162.0,193.0,19.0,22.0,0.814
987,171.5,204.0,162.0,193.0,19.0,22.0,0.815
988,171.5,204.0,162.0,193.0,19.0,22.0,0.815
989,171.5,204.0,162.0,193.0,19.0,22.0,0.815
990,171.5,204.0,162.0,193.0,19.0,22.0,0.81
991,171.5,204.0,162.0,193.0,19.0,22.0,0.812
992,171.5,204.0,162.0,193.0,19.0,22.0,0.812
993,171.5,204.0,162.0,193.0,19.0,22.0,0.811
994,171.5,204.0,162.0,193.0,19.0,22.0,0.812
995,171.5,204.0,162.0,193.0,19.0,22.0,0.812
996,171.5,204.0,162.0,193.0,19.0,22.0,0.821
997,171.5,204.0,162.0,193.0,19.0,22.0,0.822
998,171.5,204.0,162.0,193.0,19.0,22.0,0.822
999,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1000,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1001,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1002,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1003,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1004,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1005,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1006,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1007,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1008,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1009,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1010,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1011,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1012,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1013,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1014,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1015,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1016,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1017,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1018,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1019,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1020,171.5,204.0,162.0,193.0,19.0,22.0,0.834
1021,171.5,204.0,162.0,193.0,19.0,22.0,0.834
1022,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1023,171.5,204.0,162.0,193.0,19.0,22.0,0.833
1024,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1025,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1026,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1027,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1028,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1029,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1030,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1031,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1032,171.5,204.0,162.0,193.0,19.0,22.0,0.834
1033,171.5,204.0,162.0,193.0,19.0,22.0,0.836
1034,171.5,204.0,162.0,193.0,19.0,22.0,0.835
1035,171.5,204.0,162.0,193.0,19.0,22.0,0.835
1036,171.5,204.0,162.0,193.0,19.0,22.0,0.836
1037,171.5,204.0,162.0,193.0,19.0,22.0,0.835
1038,171.5,204.0,162.0,193.0,19.0,22.0,0.836
1039,171.5,204.0,162.0,193.0,19.0,22.0,0.835
1040,171.5,204.0,162.0,193.0,19.0,22.0,0.836
1041,171.5,204.0,162.0,193.0,19.0,22.0,0.836
1042,171.5,204.0,162.0,193.0,19.0,22.0,0.836
1043,171.5,204.0,162.0,193.0,19.0,22.0,0.836
1044,171.5,204.5,162.0,193.0,19.0,23.0,0.842
1045,171.5,204.5,162.0,193.0,19.0,23.0,0.842
1046,171.5,204.5,162.0,193.0,19.0,23.0,0.842
1047,171.5,204.5,162.0,193.0,19.0,23.0,0.842
1048,171.5,204.5,162.0,193.0,19.0,23.0,0.842
1049,171.5,204.5,162.0,193.0,19.0,23.0,0.842
1050,171.5,204.5,162.0,193.0,19.0,23.0,0.843
1051,171.5,204.5,162.0,193.0,19.0,23.0,0.842
1052,171.5,204.5,162.0,193.0,19.0,23.0,0.844
1053,171.5,204.5,162.0,193.0,19.0,23.0,0.844
1054,171.5,204.5,162.0,193.0,19.0,23.0,0.843
1055,171.5,204.5,162.0,193.0,19.0,23.0,0.843
1056,171.5,204.0,162.0,193.0,19.0,22.0,0.83
1057,171.5,204.0,162.0,193.0,19.0,22.0,0.83
1058,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1059,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1060,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1061,171.5,204.0,162.0,193.0,19.0,22.0,0.831
1062,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1063,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1064,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1065,171.5,204.0,162.0,193.0,19.0,22.0,0.834
1066,171.5,204.0,162.0,193.0,19.0,22.0,0.834
1067,171.5,204.0,162.0,193.0,19.0,22.0,0.834
1068,171.5,204.0,162.0,193.0,19.0,22.0,0.833
1069,171.5,204.0,162.0,193.0,19.0,22.0,0.834
1070,171.5,204.0,162.0,193.0,19.0,22.0,0.834
1071,171.5,204.0,162.0,193.0,19.0,22.0,0.834
1072,171.5,204.0,162.0,193.0,19.0,22.0,0.834
1073,171.5,204.0,162.0,193.0,19.0,22.0,0.834
1074,171.5,204.0,162.0,193.0,19.0,22.0,0.833
1075,171.5,204.0,162.0,193.0,19.0,22.0,0.833
1076,171.5,204.0,162.0,193.0,19.0,22.0,0.832
1077,171.5,204.0,162.0,193.0,19.0,22.0,0.833
1078,171.5,204.0,162.0,193.0,19.0,22.0,0.834
1079,171.5,204.0,162.0,193.0,19.0,22.0,0.835
1080,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1081,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1082,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1083,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1084,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1085,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1086,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1087,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1088,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1089,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1090,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1091,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1092,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1093,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1094,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1095,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1096,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1097,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1098,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1099,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1100,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1101,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1102,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1103,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1104,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1105,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1106,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1107,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1108,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1109,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1110,171.5,204.0,162.0,193.0,19.0,22.0,0.81
1111,171.5,204.0,162.0,193.0,19.0,22.0,0.809
1112,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1113,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1114,171.5,204.0,162.0,193.0,19.0,22.0,0.81
1115,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1116,171.5,204.0,162.0,193.0,19.0,22.0,0.804
1117,171.5,204.0,162.0,193.0,19.0,22.0,0.805
1118,171.5,204.0,162.0,193.0,19.0,22.0,0.803
1119,171.5,204.0,162.0,193.0,19.0,22.0,0.805
1120,171.5,204.0,162.0,193.0,19.0,22.0,0.804
1121,171.5,204.0,162.0,193.0,19.0,22.0,0.804
1122,171.5,204.0,162.0,193.0,19.0,22.0,0.802
1123,171.5,204.0,162.0,193.0,19.0,22.0,0.801
1124,171.5,204.0,162.0,193.0,19.0,22.0,0.802
1125,171.0,204.0,162.0,193.0,18.0,22.0,0.802
1126,171.5,204.0,162.0,193.0,19.0,22.0,0.805
1127,171.5,204.0,162.0,193.0,19.0,22.0,0.806
1128,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1129,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1130,171.5,204.0,162.0,193.0,19.0,22.0,0.813
1131,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1132,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1133,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1134,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1135,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1136,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1137,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1138,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1139,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1140,171.5,204.5,162.0,193.0,19.0,23.0,0.83
1141,171.5,204.5,162.0,193.0,19.0,23.0,0.831
1142,171.5,204.5,162.0,193.0,19.0,23.0,0.831
1143,171.5,204.5,162.0,193.0,19.0,23.0,0.831
1144,171.5,204.5,162.0,193.0,19.0,23.0,0.831
1145,171.5,204.5,162.0,193.0,19.0,23.0,0.829
1146,171.5,204.5,162.0,193.0,19.0,23.0,0.83
1147,171.5,204.5,162.0,193.0,19.0,23.0,0.829
1148,171.5,204.5,162.0,193.0,19.0,23.0,0.829
1149,171.5,204.5,162.0,193.0,19.0,23.0,0.828
1150,171.5,204.5,162.0,193.0,19.0,23.0,0.826
1151,171.5,204.5,162.0,193.0,19.0,23.0,0.826
1152,171.5,204.5,162.0,193.0,19.0,23.0,0.829
1153,171.5,204.5,162.0,193.0,19.0,23.0,0.829
1154,171.5,204.5,162.0,193.0,19.0,23.0,0.829
1155,171.5,204.5,162.0,193.0,19.0,23.0,0.828
1156,171.5,204.5,162.0,193.0,19.0,23.0,0.827
1157,171.5,204.5,162.0,193.0,19.0,23.0,0.828
1158,171.5,204.5,162.0,193.0,19.0,23.0,0.828
1159,171.5,204.5,162.0,193.0,19.0,23.0,0.828
1160,171.5,204.5,162.0,193.0,19.0,23.0,0.827
1161,171.5,204.5,162.0,193.0,19.0,23.0,0.826
1162,171.5,204.5,162.0,193.0,19.0,23.0,0.827
1163,171.5,204.5,162.0,193.0,19.0,23.0,0.827
1164,171.5,204.5,162.0,193.0,19.0,23.0,0.825
1165,171.5,204.5,162.0,193.0,19.0,23.0,0.825
1166,171.5,204.5,162.0,193.0,19.0,23.0,0.824
1167,171.5,204.5,162.0,193.0,19.0,23.0,0.824
1168,171.5,204.5,162.0,193.0,19.0,23.0,0.824
1169,171.5,204.5,162.0,193.0,19.0,23.0,0.824
1170,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1171,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1172,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1173,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1174,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1175,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1176,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1177,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1178,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1179,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1180,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1181,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1182,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1183,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1184,171.5,204.0,162.0,193.0,19.0,22.0,0.815
1185,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1186,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1187,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1188,171.5,204.0,162.0,193.0,19.0,22.0,0.815
1189,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1190,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1191,171.5,204.0,162.0,193.0,19.0,22.0,0.815
1192,171.5,204.0,162.0,193.0,19.0,22.0,0.813
1193,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1194,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1195,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1196,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1197,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1198,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1199,171.5,204.0,162.0,193.0,19.0,22.0,0.815
1200,171.5,204.5,162.0,193.0,19.0,23.0,0.821
1201,171.5,204.5,162.0,193.0,19.0,23.0,0.821
1202,171.5,204.5,162.0,193.0,19.0,23.0,0.819
1203,171.5,204.5,162.0,193.0,19.0,23.0,0.819
1204,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1205,171.5,204.5,162.0,193.0,19.0,23.0,0.821
1206,171.5,204.5,162.0,193.0,19.0,23.0,0.82
1207,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1208,171.0,204.5,161.0,193.0,20.0,23.0,0.812
1209,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1210,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1211,171.5,204.5,162.0,193.0,19.0,23.0,0.818
1212,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1213,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1214,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1215,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1216,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1217,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1218,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1219,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1220,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1221,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1222,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1223,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1224,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1225,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1226,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1227,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1228,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1229,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1230,171.0,204.5,161.0,193.0,20.0,23.0,0.812
1231,171.0,204.0,161.0,193.0,20.0,22.0,0.81
1232,171.0,204.5,161.0,193.0,20.0,23.0,0.811
1233,171.0,204.5,161.0,193.0,20.0,23.0,0.811
1234,171.0,204.5,161.0,193.0,20.0,23.0,0.81
1235,171.0,204.5,161.0,193.0,20.0,23.0,0.809
1236,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1237,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1238,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1239,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1240,171.5,204.0,162.0,193.0,19.0,22.0,0.83
1241,171.5,204.0,162.0,193.0,19.0,22.0,0.829
1242,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1243,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1244,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1245,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1246,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1247,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1248,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1249,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1250,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1251,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1252,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1253,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1254,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1255,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1256,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1257,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1258,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1259,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1260,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1261,171.5,203.5,162.0,192.0,19.0,23.0,0.827
1262,171.5,203.5,162.0,192.0,19.0,23.0,0.827
1263,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1264,171.5,203.5,162.0,192.0,19.0,23.0,0.822
1265,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1266,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1267,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1268,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1269,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1270,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1271,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1272,171.5,204.5,162.0,193.0,19.0,23.0,0.835
1273,171.5,204.5,162.0,193.0,19.0,23.0,0.835
1274,171.5,204.5,162.0,193.0,19.0,23.0,0.834
1275,171.5,204.5,162.0,193.0,19.0,23.0,0.834
1276,171.5,204.5,162.0,193.0,19.0,23.0,0.833
1277,171.5,204.5,162.0,193.0,19.0,23.0,0.833
1278,171.5,204.5,162.0,193.0,19.0,23.0,0.833
1279,171.5,204.5,162.0,193.0,19.0,23.0,0.832
1280,171.5,204.5,162.0,193.0,19.0,23.0,0.83
1281,171.5,204.5,162.0,193.0,19.0,23.0,0.829
1282,171.5,204.5,162.0,193.0,19.0,23.0,0.83
1283,171.5,204.5,162.0,193.0,19.0,23.0,0.831
1284,171.5,204.5,162.0,193.0,19.0,23.0,0.825
1285,171.5,204.5,162.0,193.0,19.0,23.0,0.826
1286,171.5,204.5,162.0,193.0,19.0,23.0,0.826
1287,171.5,204.5,162.0,193.0,19.0,23.0,0.826
1288,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1289,171.5,204.5,162.0,193.0,19.0,23.0,0.824
1290,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1291,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1292,171.5,204.0,162.0,193.0,19.0,22.0,0.822
1293,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1294,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1295,171.5,204.0,162.0,193.0,19.0,22.0,0.815
1296,172.0,204.0,162.0,193.0,20.0,22.0,0.816
1297,172.0,204.0,162.0,193.0,20.0,22.0,0.815
1298,171.5,204.0,162.0,193.0,19.0,22.0,0.765
1299,171.5,204.0,162.0,193.0,19.0,22.0,0.77
1300,171.5,204.0,162.0,193.0,19.0,22.0,0.74
1301,172.0,203.5,162.0,192.0,20.0,23.0,0.754
1302,171.0,204.0,161.0,193.0,20.0,22.0,0.766
1303,171.0,204.0,161.0,193.0,20.0,22.0,0.763
1304,171.5,203.5,162.0,192.0,19.0,23.0,0.741
1305,171.5,204.0,162.0,193.0,19.0,22.0,0.734
1306,171.5,204.0,162.0,193.0,19.0,22.0,0.751
1307,171.5,204.0,162.0,193.0,19.0,22.0,0.764
1308,171.0,204.0,162.0,193.0,18.0,22.0,0.743
1309,171.5,203.5,162.0,192.0,19.0,23.0,0.735
1310,171.5,204.0,162.0,193.0,19.0,22.0,0.742
1311,171.5,204.0,162.0,193.0,19.0,22.0,0.765
1312,171.5,204.0,162.0,193.0,19.0,22.0,0.776
1313,171.0,204.0,162.0,193.0,18.0,22.0,0.769
1314,171.5,204.0,162.0,193.0,19.0,22.0,0.796
1315,171.5,204.0,162.0,193.0,19.0,22.0,0.791
1316,171.5,204.0,162.0,193.0,19.0,22.0,0.788
1317,171.5,204.0,162.0,193.0,19.0,22.0,0.786
1318,171.5,204.0,162.0,193.0,19.0,22.0,0.801
1319,171.5,204.0,162.0,193.0,19.0,22.0,0.801
1320,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1321,171.5,204.0,162.0,193.0,19.0,22.0,0.81
1322,171.0,204.0,162.0,193.0,18.0,22.0,0.813
1323,171.0,204.0,162.0,193.0,18.0,22.0,0.814
1324,171.0,204.0,162.0,193.0,18.0,22.0,0.815
1325,171.0,204.0,162.0,193.0,18.0,22.0,0.814
1326,171.0,204.0,162.0,193.0,18.0,22.0,0.814
1327,171.0,204.0,162.0,193.0,18.0,22.0,0.815
1328,170.5,204.0,161.0,193.0,19.0,22.0,0.819
1329,170.5,204.0,161.0,193.0,19.0,22.0,0.816
1330,170.5,204.0,161.0,193.0,19.0,22.0,0.811
1331,170.5,204.0,161.0,193.0,19.0,22.0,0.811
1332,171.0,204.0,162.0,193.0,18.0,22.0,0.811
1333,171.0,204.0,162.0,193.0,18.0,22.0,0.812
1334,171.0,204.0,162.0,193.0,18.0,22.0,0.815
1335,171.0,204.0,162.0,193.0,18.0,22.0,0.814
1336,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1337,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1338,171.0,204.0,162.0,193.0,18.0,22.0,0.811
1339,171.0,204.0,162.0,193.0,18.0,22.0,0.811
1340,171.5,204.0,162.0,193.0,19.0,22.0,0.809
1341,171.5,204.0,162.0,193.0,19.0,22.0,0.81
1342,171.5,204.0,162.0,193.0,19.0,22.0,0.807
1343,171.5,204.0,162.0,193.0,19.0,22.0,0.806
1344,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1345,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1346,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1347,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1348,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1349,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1350,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1351,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1352,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1353,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1354,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1355,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1356,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1357,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1358,171.5,204.0,162.0,193.0,19.0,22.0,0.821
1359,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1360,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1361,171.5,204.0,162.0,193.0,19.0,22.0,0.819
1362,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1363,171.5,204.0,162.0,193.0,19.0,22.0,0.82
1364,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1365,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1366,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1367,171.5,204.0,162.0,193.0,19.0,22.0,0.813
1368,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1369,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1370,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1371,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1372,171.5,204.0,162.0,193.0,19.0,22.0,0.828
1373,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1374,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1375,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1376,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1377,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1378,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1379,171.5,204.0,162.0,193.0,19.0,22.0,0.823
1380,171.5,204.0,162.0,193.0,19.0,22.0,0.813
1381,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1382,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1383,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1384,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1385,171.5,204.0,162.0,193.0,19.0,22.0,0.814
1386,171.5,204.0,162.0,193.0,19.0,22.0,0.813
1387,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1388,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1389,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1390,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1391,171.5,204.0,162.0,193.0,19.0,22.0,0.811
1392,171.5,204.0,162.0,193.0,19.0,22.0,0.806
1393,171.5,204.0,162.0,193.0,19.0,22.0,0.804
1394,171.5,204.0,162.0,193.0,19.0,22.0,0.803
1395,171.5,204.0,162.0,193.0,19.0,22.0,0.804
1396,171.5,204.0,162.0,193.0,19.0,22.0,0.803
1397,171.5,204.0,162.0,193.0,19.0,22.0,0.803
1398,171.5,204.0,162.0,193.0,19.0,22.0,0.803
1399,171.5,204.0,162.0,193.0,19.0,22.0,0.803
1400,171.5,204.0,162.0,193.0,19.0,22.0,0.803
1401,171.5,204.0,162.0,193.0,19.0,22.0,0.804
1402,171.5,204.0,162.0,193.0,19.0,22.0,0.802
1403,171.5,204.0,162.0,193.0,19.0,22.0,0.801
1404,171.5,204.0,162.0,193.0,19.0,22.0,0.807
1405,171.5,204.0,162.0,193.0,19.0,22.0,0.808
1406,171.5,204.0,162.0,193.0,19.0,22.0,0.809
1407,171.5,204.0,162.0,193.0,19.0,22.0,0.81
1408,171.5,204.0,162.0,193.0,19.0,22.0,0.813
1409,171.5,204.0,162.0,193.0,19.0,22.0,0.812
1410,171.5,204.0,162.0,193.0,19.0,22.0,0.816
1411,171.5,204.0,162.0,193.0,19.0,22.0,0.817
1412,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1413,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1414,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1415,171.5,204.0,162.0,193.0,19.0,22.0,0.818
1416,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1417,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1418,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1419,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1420,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1421,171.5,204.0,162.0,193.0,19.0,22.0,0.824
1422,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1423,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1424,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1425,171.5,204.0,162.0,193.0,19.0,22.0,0.825
1426,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1427,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1428,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1429,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1430,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1431,171.5,204.0,162.0,193.0,19.0,22.0,0.826
1432,171.5,204.0,162.0,193.0,19.0,22.0,0.827
1433,171.5,204.0,162.0,193.0,19.0,22.0,0.827
